"Index","Name","Age","Nationality","Overall","Potential","Preferred Foot","Height","Weight","Standardized Height","Height Percentile"
10382,"Finne","23","Norway",65,72,"Right",68,154,-1.2684676978453,0.102315489580169
10383,"Varela","27","Uruguay",65,65,"Right",69,154,-0.891061870988268,0.186447989397852
10384,"Tarifeño","21","Chile",65,76,"Right",67,143,-1.64587352470233,0.0498949003918574
10385,"Gomes","21","Brazil",65,75,"Right",72,165,0.241155609582819,0.595282742962414
10386,"Dombrowka","26","Germany",65,66,"Right",71,170,-0.13625021727421,0.445811738816824
10387,"Mezquida","26","Uruguay",65,67,"Right",66,150,-2.02327935155936,0.0215221772540829
10388,"Saadane","26","Morocco",65,68,"Right",74,165,0.995967263296877,0.84036697427128
10389,"Fink","28","Slovenia",65,65,"Right",69,154,-0.891061870988268,0.186447989397852
10390,"Diaby","20","Spain",65,75,"Right",74,194,0.995967263296877,0.84036697427128
10391,"Elder","23","Australia",65,72,"Left",71,148,-0.13625021727421,0.445811738816824
10392,"Ledson","20","England",65,77,"Right",71,152,-0.13625021727421,0.445811738816824
10393,"Udol","22","France",65,74,"Left",70,174,-0.513656044131239,0.303746244407079
10394,"Al","32","SaudiArabia",65,65,"Right",69,134,-0.891061870988268,0.186447989397852
10395,"Tschernegg","25","Austria",65,69,"Right",71,165,-0.13625021727421,0.445811738816824
10396,"Duque","27","Colombia",65,66,"Left",68,139,-1.2684676978453,0.102315489580169
10397,"Katranis","20","Greece",65,75,"Left",70,161,-0.513656044131239,0.303746244407079
10398,"Aloísio","20","Brazil",65,75,"Right",73,176,0.618561436439848,0.731897343398344
10399,"Evandro","30","Brazil",65,65,"Right",73,174,0.618561436439848,0.731897343398344
10400,"Castillejos","32","Argentina",65,65,"Right",74,194,0.995967263296877,0.84036697427128
10401,"Renneke","25","Germany",65,67,"Right",69,161,-0.891061870988268,0.186447989397852
10402,"van","27","Netherlands",65,66,"Right",73,198,0.618561436439848,0.731897343398344
10403,"Garmendia","20","Spain",65,76,"Right",69,154,-0.891061870988268,0.186447989397852
10404,"Birighitti","27","Australia",65,66,"Right",74,185,0.995967263296877,0.84036697427128
10405,"Alexander","30","UnitedStates",65,65,"Right",73,165,0.618561436439848,0.731897343398344
10406,"Palacios","23","Spain",65,71,"Right",67,143,-1.64587352470233,0.0498949003918574
10407,"Ruiz","26","Spain",65,68,"Left",71,161,-0.13625021727421,0.445811738816824
10408,"Hunter","22","England",65,73,"Right",70,148,-0.513656044131239,0.303746244407079
10409,"Owusu","21","Netherlands",65,73,"Right",69,150,-0.891061870988268,0.186447989397852
10410,"Phojo","25","France",65,66,"Right",70,157,-0.513656044131239,0.303746244407079
10411,"Rougeaux","24","France",65,69,"Right",73,187,0.618561436439848,0.731897343398344
10412,"Fisher","26","Jamaica",65,65,"Right",69,154,-0.891061870988268,0.186447989397852
10413,"Benchaib","20","Belgium",65,76,"Right",71,157,-0.13625021727421,0.445811738816824
10414,"Fydriszewski","25","Argentina",65,70,"Right",73,172,0.618561436439848,0.731897343398344
10415,"Ndenge","21","Germany",65,74,"Left",74,176,0.995967263296877,0.84036697427128
10416,"Flórez","25","Colombia",65,72,"Right",70,148,-0.513656044131239,0.303746244407079
10417,"Risso","22","Argentina",65,74,"Left",70,157,-0.513656044131239,0.303746244407079
10418,"Parkes","26","England",65,65,"Left",74,174,0.995967263296877,0.84036697427128
10419,"Untersee","24","Switzerland",65,71,"Right",71,174,-0.13625021727421,0.445811738816824
10420,"Gabriele","23","Germany",65,72,"Right",70,165,-0.513656044131239,0.303746244407079
10421,"Mbaye","22","Senegal",65,73,"Right",73,176,0.618561436439848,0.731897343398344
10422,"Lovric","20","Austria",65,77,"Right",71,154,-0.13625021727421,0.445811738816824
10423,"Kerr","22","Scotland",65,73,"Right",69,165,-0.891061870988268,0.186447989397852
10424,"Zelalem","21","UnitedStates",65,75,"Right",71,154,-0.13625021727421,0.445811738816824
10425,"Boxuan","28","ChinaPR",65,65,"Left",71,161,-0.13625021727421,0.445811738816824
10426,"Ronan","23","Brazil",65,71,"Right",77,196,2.12818474386796,0.983339115386145
10427,"Gruber","23","Austria",65,71,"Left",69,154,-0.891061870988268,0.186447989397852
10428,"Nowak","32","Poland",65,65,"Left",67,159,-1.64587352470233,0.0498949003918574
10429,"Salviato","30","Italy",65,65,"Right",74,185,0.995967263296877,0.84036697427128
10430,"Aguirre","22","Mexico",65,73,"Right",71,161,-0.13625021727421,0.445811738816824
10431,"Rojas","21","Argentina",65,77,"Left",68,150,-1.2684676978453,0.102315489580169
10432,"Openda","18","Belgium",65,81,"Right",69,165,-0.891061870988268,0.186447989397852
10433,"Wallace","30","CostaRica",65,65,"Left",72,165,0.241155609582819,0.595282742962414
10434,"Jervis","26","England",65,66,"Right",75,181,1.37337309015391,0.915181804492968
10435,"O'Neill","24","UnitedStates",65,70,"Right",74,190,0.995967263296877,0.84036697427128
10436,"Butez","23","France",65,71,"Right",75,183,1.37337309015391,0.915181804492968
10437,"Asencio","20","Spain",65,78,"Right",74,172,0.995967263296877,0.84036697427128
10438,"Ho?ota","27","Poland",65,65,"Right",72,185,0.241155609582819,0.595282742962414
10439,"Paquiez","24","France",65,68,"Left",72,159,0.241155609582819,0.595282742962414
10440,"Costa","26","Argentina",65,65,"Left",63,141,-3.15549683213044,0.000801125031197766
10441,"Aankour","24","Morocco",65,68,"Right",68,154,-1.2684676978453,0.102315489580169
10442,"Expósito","22","Spain",65,75,"Left",72,172,0.241155609582819,0.595282742962414
10443,"Donisa","24","France",65,71,"Right",72,168,0.241155609582819,0.595282742962414
10444,"Kyu","24","KoreaRepublic",65,71,"Right",74,168,0.995967263296877,0.84036697427128
10445,"Rojas","22","Paraguay",65,73,"Left",73,159,0.618561436439848,0.731897343398344
10446,"Silva","21","Portugal",65,77,"Right",74,168,0.995967263296877,0.84036697427128
10447,"Giannikoglou","25","Greece",65,69,"Right",74,187,0.995967263296877,0.84036697427128
10448,"Hanson","22","England",65,76,"Right",70,174,-0.513656044131239,0.303746244407079
10449,"Demidov","31","Norway",65,65,"Right",73,176,0.618561436439848,0.731897343398344
10450,"Rehak","25","Argentina",65,71,"Right",71,152,-0.13625021727421,0.445811738816824
10451,"Bare","20","Albania",65,74,"Right",69,159,-0.891061870988268,0.186447989397852
10452,"Otávio","23","Brazil",65,72,"Left",69,150,-0.891061870988268,0.186447989397852
10453,"Oroz","24","Argentina",65,70,"Left",68,161,-1.2684676978453,0.102315489580169
10454,"Walongwa","24","Congo",65,67,"Right",72,179,0.241155609582819,0.595282742962414
10455,"Moore","20","England",65,72,"Right",68,146,-1.2684676978453,0.102315489580169
10456,"Yamanaka","25","Japan",65,70,"Left",67,143,-1.64587352470233,0.0498949003918574
10457,"Hamilton","19","Scotland",65,78,"Left",73,165,0.618561436439848,0.731897343398344
10458,"Salinas","31","Argentina",65,65,"Left",75,179,1.37337309015391,0.915181804492968
10459,"Zwierschitz","27","Austria",65,65,"Right",72,165,0.241155609582819,0.595282742962414
10460,"Vickers","22","England",65,75,"Right",76,159,1.75077891701094,0.960008000219213
10461,"Gribbin","19","England",65,80,"Left",72,159,0.241155609582819,0.595282742962414
10462,"Stewart","25","England",65,68,"Right",72,168,0.241155609582819,0.595282742962414
10463,"Tronstad","22","Norway",65,68,"Right",68,154,-1.2684676978453,0.102315489580169
10464,"Castro","31","Mexico",65,65,"Right",69,148,-0.891061870988268,0.186447989397852
10465,"Chaplin","21","England",65,75,"Left",66,152,-2.02327935155936,0.0215221772540829
10466,"O'Dea","31","Ireland",65,65,"Left",73,181,0.618561436439848,0.731897343398344
10467,"Bandiera","28","Argentina",65,65,"Right",68,143,-1.2684676978453,0.102315489580169
10468,"Figueroa","30","Colombia",65,65,"Right",72,168,0.241155609582819,0.595282742962414
10469,"Sternberg","25","Germany",65,67,"Left",72,170,0.241155609582819,0.595282742962414
10470,"Blázquez","27","Chile",65,66,"Right",74,183,0.995967263296877,0.84036697427128
10471,"Grant","20","England",65,78,"Right",72,154,0.241155609582819,0.595282742962414
10472,"Al","26","SaudiArabia",65,65,"Right",72,143,0.241155609582819,0.595282742962414
10473,"Il","30","KoreaRepublic",65,65,"Right",68,150,-1.2684676978453,0.102315489580169
10474,"Fountas","22","Greece",65,70,"Right",67,143,-1.64587352470233,0.0498949003918574
10475,"Quaschner","24","Germany",65,69,"Right",72,179,0.241155609582819,0.595282742962414
10476,"Sepúlveda","29","Chile",65,65,"Right",71,165,-0.13625021727421,0.445811738816824
10477,"Aponzá","29","Colombia",65,65,"Right",69,154,-0.891061870988268,0.186447989397852
10478,"Tenglong","27","ChinaPR",65,67,"Right",72,165,0.241155609582819,0.595282742962414
10479,"Lo","20","Italy",65,79,"Right",70,159,-0.513656044131239,0.303746244407079
10480,"Reis","26","Portugal",65,68,"Left",69,146,-0.891061870988268,0.186447989397852
10481,"Nijholt","28","Netherlands",65,65,"Left",72,174,0.241155609582819,0.595282742962414
10482,"Conneely","29","Ireland",65,65,"Right",69,150,-0.891061870988268,0.186447989397852
10483,"Conboy","30","Denmark",65,65,"Left",73,170,0.618561436439848,0.731897343398344
10484,"Nelson","25","England",65,72,"Right",72,163,0.241155609582819,0.595282742962414
10485,"Brown","33","England",65,65,"Right",74,192,0.995967263296877,0.84036697427128
10486,"Hae","26","KoreaRepublic",65,66,"Right",70,154,-0.513656044131239,0.303746244407079
10487,"Caranta","39","Argentina",65,65,"Right",72,170,0.241155609582819,0.595282742962414
10488,"Bassi","33","Italy",65,65,"Right",75,181,1.37337309015391,0.915181804492968
10489,"Kempin","25","UnitedStates",65,67,"Right",73,174,0.618561436439848,0.731897343398344
10490,"Traver","25","Spain",65,68,"Right",74,168,0.995967263296877,0.84036697427128
10491,"Brustad","29","Norway",65,65,"Right",75,192,1.37337309015391,0.915181804492968
10492,"O'Connell","22","Ireland",65,71,"Right",73,176,0.618561436439848,0.731897343398344
10493,"Floranus","19","Netherlands",65,74,"Right",71,163,-0.13625021727421,0.445811738816824
10494,"Suárez","28","Spain",65,65,"Right",74,190,0.995967263296877,0.84036697427128
10495,"Olsson","20","Sweden",65,75,"Right",73,179,0.618561436439848,0.731897343398344
10496,"Verdon","22","Benin",65,72,"Right",75,187,1.37337309015391,0.915181804492968
10497,"Brown","27","Wales",65,65,"Right",73,170,0.618561436439848,0.731897343398344
10498,"Ibeagha","26","Nigeria",65,70,"Right",74,187,0.995967263296877,0.84036697427128
10499,"Modica","27","Argentina",65,67,"Right",72,183,0.241155609582819,0.595282742962414
10500,"Pavlovi?","24","Serbia",65,70,"Left",74,168,0.995967263296877,0.84036697427128
10501,"Sylla","18","France",65,84,"Right",71,154,-0.13625021727421,0.445811738816824
10502,"Guédé","33","Slovakia",65,65,"Right",72,192,0.241155609582819,0.595282742962414
10503,"Østbø","27","Norway",65,69,"Right",72,165,0.241155609582819,0.595282742962414
10504,"Mills","28","England",65,65,"Left",69,154,-0.891061870988268,0.186447989397852
10505,"Marinus","23","Netherlands",65,70,"Right",70,161,-0.513656044131239,0.303746244407079
10506,"Al","24","SaudiArabia",65,68,"Right",69,143,-0.891061870988268,0.186447989397852
10507,"Koneh","23","Cameroon",65,70,"Right",72,150,0.241155609582819,0.595282742962414
10508,"Piedra","25","Ecuador",65,71,"Right",72,172,0.241155609582819,0.595282742962414
10509,"Leautey","22","France",65,73,"Right",68,150,-1.2684676978453,0.102315489580169
10510,"Børven","26","Norway",65,66,"Right",73,159,0.618561436439848,0.731897343398344
10511,"Nielsen","31","Denmark",65,65,"Right",74,168,0.995967263296877,0.84036697427128
10512,"Andrade","24","Portugal",65,68,"Right",69,163,-0.891061870988268,0.186447989397852
10513,"Jacob","24","France",65,70,"Right",67,148,-1.64587352470233,0.0498949003918574
10514,"Lacazette","24","France",65,71,"Right",69,161,-0.891061870988268,0.186447989397852
10515,"Nishino","24","Japan",65,71,"Right",74,161,0.995967263296877,0.84036697427128
10516,"Sosa","20","Argentina",65,72,"Left",70,163,-0.513656044131239,0.303746244407079
10517,"Kyereh","22","Ghana",65,72,"Right",70,161,-0.513656044131239,0.303746244407079
10518,"Ouédraogo","29","BurkinaFaso",65,65,"Right",70,172,-0.513656044131239,0.303746244407079
10519,"Smith-Brown","22","England",65,74,"Right",70,163,-0.513656044131239,0.303746244407079
10520,"Atanga","21","Ghana",65,74,"Left",71,143,-0.13625021727421,0.445811738816824
10521,"Ogawa","21","Japan",65,72,"Left",72,172,0.241155609582819,0.595282742962414
10522,"Olabe","22","Spain",65,75,"Right",70,154,-0.513656044131239,0.303746244407079
10523,"Skov","18","Denmark",65,79,"Left",71,154,-0.13625021727421,0.445811738816824
10524,"Golla","26","Poland",65,67,"Right",73,176,0.618561436439848,0.731897343398344
10525,"Çeviker","28","Turkey",65,66,"Right",70,154,-0.513656044131239,0.303746244407079
10526,"Chumi","19","Spain",65,82,"Right",73,172,0.618561436439848,0.731897343398344
10527,"Ahlschwede","28","Germany",65,65,"Right",73,172,0.618561436439848,0.731897343398344
10528,"Dadashov","26","Azerbaijan",65,66,"Right",75,185,1.37337309015391,0.915181804492968
10529,"Rodríguez","22","Argentina",65,75,"Right",67,148,-1.64587352470233,0.0498949003918574
10530,"Gerrard","32","Ireland",65,65,"Right",74,183,0.995967263296877,0.84036697427128
10531,"Franco","25","Paraguay",65,68,"Right",73,187,0.618561436439848,0.731897343398344
10532,"Liddle","32","England",65,65,"Right",73,174,0.618561436439848,0.731897343398344
10533,"Paredes","20","Paraguay",65,80,"Right",72,165,0.241155609582819,0.595282742962414
10534,"Ogasawara","39","Japan",65,65,"Right",68,159,-1.2684676978453,0.102315489580169
10535,"O'Nien","23","England",65,70,"Right",69,163,-0.891061870988268,0.186447989397852
10536,"Galilea","24","Spain",65,73,"Left",71,154,-0.13625021727421,0.445811738816824
10537,"Tingager","25","Denmark",65,69,"Right",78,207,2.50559057072499,0.993887645754496
10538,"Reid","29","England",65,65,"Right",72,170,0.241155609582819,0.595282742962414
10539,"Supriaga","18","Ukraine",65,84,"Right",72,165,0.241155609582819,0.595282742962414
10540,"Starfelt","23","Sweden",65,70,"Right",73,179,0.618561436439848,0.731897343398344
10541,"Boukari","31","Togo",65,65,"Right",74,154,0.995967263296877,0.84036697427128
10542,"Vandenabeele","26","France",65,68,"Right",72,170,0.241155609582819,0.595282742962414
10543,"Fox","34","England",65,65,"Right",69,170,-0.891061870988268,0.186447989397852
10544,"Boldor","23","Romania",65,69,"Left",74,176,0.995967263296877,0.84036697427128
10545,"Narazaki","42","Japan",65,65,"Right",74,176,0.995967263296877,0.84036697427128
10546,"Brock-Madsen","25","Denmark",65,68,"Right",75,176,1.37337309015391,0.915181804492968
10547,"Boto","22","France",65,76,"Left",71,157,-0.13625021727421,0.445811738816824
10548,"Bothroyd","36","England",65,65,"Left",75,196,1.37337309015391,0.915181804492968
10549,"S?owik","26","Poland",65,67,"Right",75,181,1.37337309015391,0.915181804492968
10550,"Norris","25","England",65,66,"Right",72,185,0.241155609582819,0.595282742962414
10551,"Schmidt","26","Netherlands",65,66,"Right",70,161,-0.513656044131239,0.303746244407079
10552,"Longhi","29","Italy",65,65,"Left",71,170,-0.13625021727421,0.445811738816824
10553,"Dziwniel","25","Poland",65,68,"Left",70,159,-0.513656044131239,0.303746244407079
10554,"Fechner","20","Germany",65,77,"Right",74,172,0.995967263296877,0.84036697427128
10555,"Diagouraga","31","France",65,65,"Right",74,159,0.995967263296877,0.84036697427128
10556,"Bit","28","KoreaRepublic",65,65,"Right",70,165,-0.513656044131239,0.303746244407079
10557,"Maja","19","England",65,82,"Right",71,163,-0.13625021727421,0.445811738816824
10558,"Cissé","27","Mali",65,66,"Left",77,187,2.12818474386796,0.983339115386145
10559,"Butler","34","England",65,65,"Left",72,183,0.241155609582819,0.595282742962414
10560,"Marciano","28","Israel",65,67,"Right",76,192,1.75077891701094,0.960008000219213
10561,"Kadish","25","SaudiArabia",65,67,"Left",70,161,-0.513656044131239,0.303746244407079
10562,"Allen","23","England",65,74,"Right",71,159,-0.13625021727421,0.445811738816824
10563,"Melkadze","21","Russia",65,74,"Right",72,185,0.241155609582819,0.595282742962414
10564,"Hashimoto","24","Japan",65,70,"Right",71,163,-0.13625021727421,0.445811738816824
10565,"Rentian","27","ChinaPR",65,65,"Right",69,150,-0.891061870988268,0.186447989397852
10566,"Pickel","21","Switzerland",65,79,"Right",73,168,0.618561436439848,0.731897343398344
10567,"Chukwueze","19","Nigeria",65,81,"Left",68,154,-1.2684676978453,0.102315489580169
10568,"Andrew","27","England",65,65,"Left",71,159,-0.13625021727421,0.445811738816824
10569,"Kofler","31","Austria",65,65,"Right",76,192,1.75077891701094,0.960008000219213
10570,"Walker","21","England",65,75,"Right",70,139,-0.513656044131239,0.303746244407079
10571,"Venema","19","Netherlands",65,77,"Right",71,157,-0.13625021727421,0.445811738816824
10572,"Sufyani","31","SaudiArabia",65,65,"Left",71,154,-0.13625021727421,0.445811738816824
10573,"Borring","33","Denmark",65,65,"Left",76,179,1.75077891701094,0.960008000219213
10574,"Nyauza","28","SouthAfrica",65,65,"Right",69,170,-0.891061870988268,0.186447989397852
10575,"Vildeia","34","Brazil",65,65,"Right",68,152,-1.2684676978453,0.102315489580169
10576,"Janelt","20","Germany",65,76,"Left",72,174,0.241155609582819,0.595282742962414
